p	q	r	Mag Yaw
-0.85	-0.66	-0.82	158.49
-0.86	-0.65	-0.78	158.70
-0.87	-0.65	-0.75	158.84
-0.87	-0.65	-0.73	158.93
-0.90	-0.66	-0.63	158.99
-0.92	-0.66	-0.57	159.03
-0.93	-0.67	-0.53	159.05
-0.94	-0.67	-0.50	159.07
-0.94	-0.67	-0.48	159.08
-0.98	-0.60	-0.41	159.09
-1.00	-0.55	-0.37	159.09
-1.01	-0.51	-0.34	159.09
-1.02	-0.49	-0.32	159.10
-1.03	-0.48	-0.31	159.10
-1.03	-0.47	-0.30	159.10
-1.02	-0.40	-0.19	159.10
-1.01	-0.36	-0.11	159.10
-1.00	-0.33	-0.06	159.10
-1.00	-0.32	-0.03	159.10
-0.99	-0.30	-0.01	159.10
-0.97	-0.27	0.15	159.10
-0.95	-0.24	0.26	159.10
-0.94	-0.23	0.32	159.10
-0.93	-0.22	0.37	159.10
-0.93	-0.21	0.40	159.10
-0.91	-0.21	0.52	159.10
-0.90	-0.20	0.59	159.10
-0.89	-0.20	0.64	159.10
-0.89	-0.20	0.68	159.10
-0.88	-0.20	0.70	159.10
-0.88	-0.20	0.75	159.10
-0.88	-0.21	0.79	159.10
-0.88	-0.21	0.81	159.10
-0.88	-0.21	0.83	159.10
-0.87	-0.21	0.84	159.10
-0.93	-0.27	0.88	159.10
-0.97	-0.31	0.90	159.10
-1.00	-0.34	0.92	159.10
-1.01	-0.36	0.93	159.10
-1.02	-0.37	0.94	159.10
-1.15	-0.39	1.00	159.10
-1.24	-0.41	1.05	159.10
-1.29	-0.42	1.07	159.10
-1.33	-0.43	1.09	159.10
-1.35	-0.44	1.10	159.10
-1.37	-0.44	1.11	159.10
-1.44	-0.32	1.19	159.10
-1.48	-0.25	1.24	159.10
-1.51	-0.20	1.28	159.10
-1.53	-0.17	1.30	159.10
-1.55	-0.15	1.31	159.10
-1.48	-0.04	1.43	159.10
-1.44	0.04	1.51	159.10
-1.41	0.08	1.56	159.10
-1.39	0.11	1.60	159.10
-1.38	0.13	1.62	159.10
-1.24	0.18	1.69	159.10
-1.16	0.21	1.73	159.10
-1.10	0.23	1.76	159.10
-1.06	0.24	1.78	159.10
-1.04	0.25	1.79	159.10
-0.89	0.27	1.73	156.98
-0.80	0.28	1.69	155.18
-0.74	0.29	1.66	153.77
-0.70	0.29	1.65	152.72
-0.67	0.30	1.64	151.97
-0.57	0.36	1.51	151.45
-0.50	0.39	1.43	151.10
-0.45	0.42	1.37	150.87
-0.42	0.43	1.34	150.71
-0.40	0.44	1.31	150.61
-0.39	0.45	1.30	150.54
-0.38	0.56	1.24	150.50
-0.38	0.63	1.19	150.47
-0.37	0.67	1.17	150.45
-0.37	0.70	1.15	150.44
-0.37	0.72	1.14	150.43
-0.42	0.75	1.15	150.43
-0.46	0.77	1.15	150.43
-0.48	0.79	1.16	150.42
-0.50	0.80	1.16	150.42
-0.51	0.80	1.16	150.42
-0.61	0.83	1.13	150.42
-0.67	0.85	1.11	150.42
-0.71	0.86	1.10	150.42
-0.74	0.87	1.09	150.42
-0.75	0.88	1.09	150.42
-0.79	0.89	1.04	150.42
-0.82	0.89	1.00	150.42
-0.83	0.89	0.98	150.42
-0.84	0.89	0.97	150.42
-0.85	0.90	0.96	150.42
-0.85	0.90	0.95	150.42
-0.82	0.90	0.91	152.22
-0.80	0.91	0.88	153.22
-0.78	0.91	0.86	153.80
-0.78	0.91	0.85	154.16
-0.77	0.91	0.84	154.39
-0.74	0.91	0.80	154.53
-0.72	0.92	0.77	154.62
-0.71	0.92	0.76	154.68
-0.70	0.92	0.74	154.72
-0.70	0.92	0.74	154.74
-0.69	0.91	0.75	154.76
-0.69	0.90	0.76	154.77
-0.68	0.90	0.77	154.78
-0.68	0.89	0.77	154.78
-0.68	0.89	0.77	154.78
-0.70	0.87	0.86	154.78
-0.72	0.85	0.91	154.79
-0.73	0.84	0.94	154.79
-0.74	0.84	0.96	154.79
-0.74	0.83	0.98	154.79
-0.74	0.83	0.99	154.79
-0.77	0.88	1.05	154.79
-0.79	0.92	1.09	154.79
-0.80	0.94	1.12	154.79
-0.81	0.95	1.14	154.79
-0.81	0.96	1.15	154.79
-0.83	1.03	1.14	154.79
-0.84	1.08	1.14	154.79
-0.85	1.11	1.14	154.79
-0.85	1.13	1.13	154.79
-0.86	1.14	1.13	154.79
-0.83	1.17	1.08	155.28
-0.82	1.19	1.04	155.60
-0.81	1.20	1.01	155.80
-0.81	1.21	1.00	155.94
-0.80	1.21	0.99	156.02
-0.74	1.15	0.96	156.08
-0.69	1.12	0.95	156.11
-0.67	1.09	0.94	156.14
-0.65	1.08	0.93	156.15
-0.64	1.06	0.93	156.16
-0.63	1.06	0.93	156.17
-0.58	0.94	0.94	156.17
-0.55	0.86	0.95	156.18
-0.53	0.81	0.95	156.18
-0.51	0.78	0.95	156.18
-0.51	0.76	0.95	156.18
-0.51	0.68	0.95	156.18
-0.52	0.64	0.95	156.18
-0.52	0.61	0.95	156.18
-0.52	0.58	0.95	156.18
-0.52	0.57	0.95	156.18
-0.56	0.58	0.91	156.18
-0.58	0.58	0.88	156.18
-0.59	0.59	0.86	156.18
-0.60	0.59	0.85	156.18
-0.61	0.59	0.85	156.18
-0.63	0.62	0.79	156.18
-0.64	0.63	0.75	156.18
-0.65	0.64	0.72	156.18
-0.66	0.65	0.71	156.18
-0.66	0.66	0.70	156.18
-0.67	0.66	0.69	156.18
-0.66	0.67	0.66	156.18
-0.65	0.67	0.64	156.18
-0.65	0.67	0.62	156.18
-0.65	0.67	0.62	156.18
-0.65	0.67	0.61	156.18
-0.60	0.62	0.62	156.60
-0.57	0.59	0.63	156.86
-0.55	0.56	0.64	157.01
-0.54	0.55	0.64	157.11
-0.53	0.54	0.64	157.18
-0.49	0.48	0.70	157.22
-0.46	0.44	0.74	157.24
-0.44	0.42	0.76	157.26
-0.43	0.40	0.77	157.27
-0.42	0.39	0.78	157.28
-0.38	0.40	0.85	157.28
-0.35	0.41	0.89	157.29
-0.33	0.42	0.91	157.29
-0.32	0.43	0.93	157.29
-0.31	0.43	0.94	157.29
-0.31	0.43	0.95	157.29
-0.28	0.42	1.03	157.29
-0.27	0.42	1.09	157.29
-0.26	0.41	1.12	157.29
-0.25	0.41	1.15	157.29
-0.25	0.41	1.16	157.29
-0.30	0.44	1.21	157.29
-0.32	0.45	1.24	157.29
-0.34	0.47	1.26	157.29
-0.35	0.47	1.27	157.29
-0.36	0.48	1.28	157.29
-0.44	0.44	1.33	157.29
-0.49	0.42	1.36	157.29
-0.52	0.41	1.38	157.29
-0.54	0.40	1.40	157.29
-0.55	0.39	1.41	157.29
-0.66	0.17	1.50	156.42
-0.73	0.03	1.55	155.87
-0.77	-0.06	1.59	155.52
-0.80	-0.12	1.61	155.29
-0.82	-0.16	1.63	155.15
-0.87	-0.32	1.62	155.05
-0.91	-0.43	1.61	154.99
-0.93	-0.50	1.60	154.95
-0.94	-0.55	1.60	154.93
-0.95	-0.58	1.60	154.91
-0.96	-0.59	1.60	154.90
-0.91	-0.72	1.52	154.89
-0.88	-0.80	1.46	154.89
-0.87	-0.85	1.43	154.89
-0.85	-0.89	1.41	154.88
-0.85	-0.91	1.39	154.88
-0.75	-1.07	1.25	154.88
-0.68	-1.17	1.15	154.88
-0.64	-1.23	1.09	154.88
-0.61	-1.27	1.05	154.88
-0.59	-1.30	1.03	154.88
-0.47	-1.43	0.87	154.88
-0.40	-1.51	0.77	154.88
-0.35	-1.57	0.70	154.88
-0.31	-1.60	0.66	154.88
-0.29	-1.63	0.63	154.88
-0.23	-1.65	0.49	154.88
-0.19	-1.67	0.39	154.88
-0.16	-1.68	0.33	154.88
-0.14	-1.69	0.30	154.88
-0.13	-1.69	0.27	154.88
-0.12	-1.70	0.25	154.88
-0.07	-1.63	0.16	147.45
-0.05	-1.59	0.10	141.05
-0.03	-1.56	0.06	136.05
-0.01	-1.55	0.03	132.39
-0.01	-1.54	0.02	129.83
0.09	-1.59	-0.03	128.08
0.15	-1.63	-0.06	126.92
0.18	-1.66	-0.08	126.15
0.21	-1.67	-0.09	125.64
0.23	-1.68	-0.10	125.31
0.32	-1.79	-0.15	125.09
0.38	-1.86	-0.18	124.95
0.42	-1.90	-0.20	124.86
0.45	-1.93	-0.22	124.80
0.46	-1.95	-0.23	124.76
0.56	-2.05	-0.27	124.73
0.62	-2.12	-0.31	124.72
0.66	-2.16	-0.33	124.71
0.69	-2.19	-0.34	124.70
0.71	-2.20	-0.35	124.69
0.77	-2.22	-0.45	124.69
0.82	-2.23	-0.52	124.69
0.84	-2.24	-0.57	124.69
0.86	-2.24	-0.60	124.69
0.87	-2.24	-0.62	124.69
0.88	-2.25	-0.63	124.69
0.98	-2.12	-0.75	124.69
1.04	-2.04	-0.83	124.69
1.09	-1.98	-0.88	124.69
1.11	-1.95	-0.92	124.69
1.13	-1.92	-0.94	124.69
1.23	-1.78	-1.00	109.59
1.29	-1.69	-1.04	97.54
1.33	-1.63	-1.06	89.15
1.35	-1.59	-1.08	83.64
1.37	-1.56	-1.09	80.09
1.43	-1.44	-1.10	77.81
1.46	-1.37	-1.11	76.35
1.49	-1.32	-1.12	75.41
1.50	-1.28	-1.13	74.80
1.51	-1.26	-1.13	74.40
1.56	-1.17	-1.12	74.15
1.59	-1.11	-1.11	73.98
1.61	-1.07	-1.11	73.87
1.62	-1.04	-1.11	73.80
1.63	-1.03	-1.11	73.76
1.62	-0.97	-1.13	73.73
1.62	-0.93	-1.14	73.71
1.61	-0.91	-1.15	73.70
1.61	-0.90	-1.15	73.69
1.61	-0.89	-1.16	73.68
1.61	-0.88	-1.16	73.68
1.61	-0.89	-1.21	73.68
1.62	-0.90	-1.24	73.68
1.62	-0.91	-1.26	73.68
1.62	-0.91	-1.27	73.68
1.62	-0.92	-1.28	73.68
1.71	-0.87	-1.32	73.67
1.76	-0.84	-1.34	73.67
1.80	-0.82	-1.36	73.67
1.82	-0.81	-1.37	73.67
1.84	-0.80	-1.38	73.67
1.89	-0.72	-1.46	73.67
1.93	-0.66	-1.52	73.67
1.96	-0.63	-1.55	73.67
1.97	-0.60	-1.58	73.67
1.98	-0.59	-1.59	73.67
1.90	-0.52	-1.75	74.12
1.84	-0.47	-1.86	74.39
1.81	-0.44	-1.92	74.55
1.78	-0.42	-1.97	74.65
1.77	-0.41	-1.99	74.72
1.76	-0.40	-2.01	74.76
1.67	-0.39	-2.12	74.79
1.61	-0.38	-2.19	74.80
1.57	-0.38	-2.24	74.81
1.54	-0.37	-2.27	74.82
1.53	-0.37	-2.29	74.83
1.49	-0.46	-2.39	74.83
1.47	-0.51	-2.46	74.83
1.46	-0.55	-2.51	74.83
1.45	-0.57	-2.54	74.83
1.45	-0.58	-2.56	74.83
1.43	-0.61	-2.73	74.83
1.43	-0.63	-2.85	74.83
1.42	-0.64	-2.92	74.83
1.42	-0.65	-2.97	74.83
1.42	-0.65	-3.00	74.83
1.43	-0.58	-3.26	74.83
1.44	-0.53	-3.43	74.83
1.45	-0.50	-3.54	74.83
1.45	-0.48	-3.61	74.83
1.46	-0.47	-3.66	74.83
1.46	-0.46	-3.69	74.83
1.45	-0.36	-3.80	74.83
1.45	-0.30	-3.86	74.83
1.45	-0.26	-3.91	74.83
1.45	-0.23	-3.94	74.83
1.45	-0.22	-3.96	74.83
1.49	-0.29	-3.72	100.38
1.51	-0.33	-3.57	115.25
1.53	-0.36	-3.47	123.28
1.54	-0.38	-3.40	127.78
1.55	-0.39	-3.36	130.43
1.46	-0.44	-3.14	132.04
1.41	-0.47	-3.00	133.04
1.37	-0.49	-2.91	133.68
1.35	-0.51	-2.85	134.08
1.33	-0.51	-2.81	134.34
1.15	-0.50	-2.81	134.51
1.04	-0.49	-2.81	134.62
0.97	-0.48	-2.81	134.69
0.92	-0.48	-2.81	134.73
0.89	-0.48	-2.81	134.76
0.87	-0.48	-2.81	134.78
0.78	-0.54	-2.89	134.79
0.73	-0.58	-2.95	134.80
0.69	-0.60	-2.99	134.81
0.67	-0.62	-3.01	134.81
0.66	-0.63	-3.02	134.81
0.67	-0.53	-3.07	134.81
0.68	-0.46	-3.10	134.81
0.69	-0.42	-3.12	134.81
0.69	-0.39	-3.14	134.81
0.69	-0.37	-3.14	134.81
0.73	-0.29	-3.01	134.81
0.75	-0.24	-2.91	134.81
0.77	-0.20	-2.86	134.81
0.78	-0.18	-2.82	134.82
0.78	-0.17	-2.79	134.82
0.77	-0.16	-2.54	146.38
0.76	-0.16	-2.37	151.97
0.75	-0.16	-2.27	154.98
0.75	-0.16	-2.20	156.72
0.74	-0.15	-2.15	157.77
0.74	-0.15	-2.12	158.42
0.60	-0.17	-1.96	158.83
0.50	-0.18	-1.86	159.09
0.44	-0.19	-1.79	159.26
0.40	-0.20	-1.75	159.37
0.37	-0.20	-1.72	159.44
0.27	-0.32	-1.67	159.48
0.21	-0.40	-1.65	159.51
0.17	-0.45	-1.63	159.53
0.14	-0.48	-1.62	159.54
0.12	-0.51	-1.61	159.55
0.10	-0.60	-1.65	159.56
0.09	-0.66	-1.67	159.56
0.08	-0.70	-1.69	159.56
0.07	-0.72	-1.70	159.57
0.07	-0.74	-1.71	159.57
0.08	-0.67	-1.78	159.57
0.08	-0.63	-1.82	159.57
0.08	-0.61	-1.85	159.57
0.08	-0.59	-1.87	159.57
0.08	-0.58	-1.88	159.57
0.13	-0.50	-1.84	159.57
0.15	-0.46	-1.82	159.57
0.17	-0.43	-1.80	159.57
0.18	-0.41	-1.79	159.57
0.19	-0.39	-1.79	159.57
0.19	-0.39	-1.78	159.57
0.18	-0.43	-1.77	159.57
0.18	-0.45	-1.76	159.57
0.17	-0.47	-1.75	159.57
0.17	-0.48	-1.74	159.57
0.17	-0.49	-1.74	159.57
0.09	-0.54	-1.76	162.73
0.04	-0.57	-1.77	164.65
0.00	-0.60	-1.77	165.84
-0.02	-0.61	-1.78	166.59
-0.03	-0.62	-1.78	167.07
-0.09	-0.65	-1.77	167.38
-0.13	-0.67	-1.77	167.57
-0.15	-0.68	-1.76	167.70
-0.17	-0.69	-1.76	167.78
-0.18	-0.69	-1.76	167.84
-0.25	-0.62	-1.73	167.87
-0.29	-0.57	-1.71	167.89
-0.31	-0.54	-1.70	167.91
-0.33	-0.52	-1.69	167.92
-0.34	-0.50	-1.68	167.93
-0.35	-0.49	-1.68	167.93
-0.35	-0.39	-1.57	167.93
-0.36	-0.32	-1.50	167.93
-0.36	-0.27	-1.46	167.93
-0.36	-0.24	-1.43	167.94
-0.36	-0.22	-1.41	167.94
-0.33	-0.19	-1.23	167.94
-0.30	-0.17	-1.12	167.94
-0.29	-0.15	-1.05	167.94
-0.28	-0.14	-1.00	167.94
-0.27	-0.14	-0.97	167.94
-0.24	-0.07	-0.76	167.94
-0.21	-0.03	-0.63	167.94
-0.19	-0.00	-0.54	167.94
-0.18	0.01	-0.48	167.94
-0.18	0.02	-0.44	167.94
-0.10	0.09	-0.14	169.79
-0.04	0.13	0.07	170.99
-0.01	0.16	0.20	171.78
0.01	0.18	0.28	172.28
0.03	0.19	0.33	172.61
0.11	0.17	0.68	172.83
0.16	0.16	0.91	172.97
0.20	0.15	1.05	173.06
0.22	0.14	1.15	173.12
0.24	0.14	1.21	173.15
0.25	0.14	1.25	173.18
0.27	0.08	1.51	173.19
0.29	0.04	1.68	173.21
0.30	0.01	1.78	173.21
0.31	-0.01	1.86	173.22
0.31	-0.02	1.90	173.22
0.27	-0.05	1.99	173.22
0.25	-0.07	2.05	173.22
0.23	-0.08	2.09	173.22
0.22	-0.09	2.11	173.22
0.21	-0.10	2.13	173.22
0.15	-0.05	2.17	173.22
0.12	-0.02	2.19	173.22
0.09	-0.00	2.21	173.22
0.07	0.01	2.22	173.22
0.06	0.02	2.23	173.22
0.01	0.06	2.30	173.22
-0.03	0.08	2.35	173.22
-0.05	0.10	2.38	173.22
-0.06	0.11	2.40	173.22
-0.07	0.11	2.41	173.22
-0.08	0.12	2.42	173.22
-0.13	0.16	2.54	170.40
-0.16	0.19	2.62	168.46
-0.18	0.20	2.67	167.15
-0.19	0.21	2.71	166.28
-0.20	0.22	2.73	165.71
-0.27	0.23	2.93	165.34
-0.32	0.24	3.06	165.09
-0.34	0.25	3.15	164.93
-0.36	0.25	3.21	164.83
-0.38	0.25	3.24	164.76
-0.43	0.26	3.43	164.72
-0.46	0.27	3.55	164.69
-0.49	0.27	3.63	164.67
-0.50	0.27	3.68	164.66
-0.51	0.27	3.71	164.65
-0.56	0.33	3.81	164.64
-0.59	0.37	3.88	164.64
-0.61	0.40	3.92	164.64
-0.63	0.41	3.95	164.64
-0.64	0.42	3.97	164.63
-0.61	0.49	3.97	164.63
-0.59	0.53	3.97	164.63
-0.58	0.56	3.97	164.63
-0.57	0.58	3.98	164.63
-0.56	0.59	3.98	164.63
-0.56	0.60	3.98	164.63
-0.51	0.66	3.93	164.63
-0.48	0.71	3.90	164.63
-0.45	0.73	3.89	164.63
-0.44	0.75	3.87	164.63
-0.43	0.76	3.87	164.63
-0.43	0.81	3.86	157.56
-0.43	0.84	3.86	151.40
-0.43	0.86	3.86	146.52
-0.43	0.87	3.86	142.92
-0.43	0.88	3.86	140.38
-0.45	0.93	3.83	138.65
-0.46	0.96	3.80	137.48
-0.47	0.97	3.79	136.71
-0.47	0.99	3.78	136.20
-0.48	0.99	3.77	135.87
-0.50	1.04	3.63	135.65
-0.52	1.08	3.54	135.51
-0.53	1.10	3.48	135.41
-0.54	1.11	3.44	135.35
-0.55	1.12	3.42	135.31
-0.55	1.13	3.40	135.29
-0.57	1.14	3.20	135.27
-0.58	1.16	3.07	135.26
-0.59	1.17	2.99	135.25
-0.60	1.17	2.94	135.25
-0.60	1.17	2.90	135.25
-0.65	1.06	2.82	135.24
-0.68	0.99	2.77	135.24
-0.70	0.94	2.74	135.24
-0.72	0.91	2.72	135.24
-0.73	0.89	2.70	135.24
-0.79	0.83	2.74	135.24
-0.84	0.79	2.76	135.24
-0.87	0.77	2.77	135.24
-0.88	0.75	2.78	135.24
-0.90	0.74	2.79	135.24
-0.97	0.77	2.82	135.24
-1.01	0.79	2.85	135.24
-1.04	0.80	2.86	135.24
-1.06	0.81	2.87	135.24
-1.07	0.82	2.88	135.24
-1.08	0.82	2.88	135.24
-1.18	0.92	2.79	120.41
-1.25	0.99	2.73	108.33
-1.30	1.03	2.69	99.78
-1.32	1.05	2.67	94.11
-1.34	1.07	2.65	90.44
-1.39	1.12	2.58	88.08
-1.42	1.15	2.53	86.56
-1.44	1.18	2.50	85.58
-1.45	1.19	2.47	84.95
-1.46	1.20	2.46	84.54
-1.44	1.13	2.36	84.27
-1.43	1.08	2.30	84.10
-1.42	1.05	2.25	83.99
-1.42	1.03	2.23	83.91
-1.42	1.02	2.21	83.87
-1.39	0.76	2.21	83.84
-1.38	0.59	2.21	83.82
-1.37	0.48	2.21	83.80
-1.36	0.41	2.21	83.79
-1.36	0.36	2.21	83.79
-1.35	0.33	2.21	83.78
-1.27	0.26	2.10	83.78
-1.21	0.21	2.02	83.78
-1.17	0.18	1.98	83.78
-1.15	0.16	1.94	83.78
-1.13	0.15	1.92	83.78
-1.05	0.22	1.72	83.78
-1.00	0.27	1.59	83.78
-0.96	0.30	1.51	83.78
-0.94	0.32	1.45	83.78
-0.93	0.34	1.41	83.78
-0.87	0.38	1.30	71.92
-0.83	0.41	1.23	64.71
-0.81	0.42	1.18	60.34
-0.80	0.43	1.15	57.65
-0.79	0.44	1.13	55.96
-0.78	0.45	1.11	54.90
-0.76	0.34	1.19	54.22
-0.74	0.27	1.23	53.78
-0.73	0.22	1.26	53.50
-0.73	0.19	1.28	53.31
-0.72	0.18	1.30	53.20
-0.69	0.07	1.46	53.12
-0.67	-0.00	1.57	53.07
-0.66	-0.05	1.64	53.04
-0.65	-0.08	1.68	53.02
-0.64	-0.10	1.71	53.00
-0.60	-0.06	1.75	52.99
-0.58	-0.04	1.77	52.99
-0.56	-0.02	1.79	52.98
-0.55	-0.01	1.80	52.98
-0.54	-0.00	1.80	52.98
-0.54	0.00	1.81	52.98
-0.52	0.19	1.65	52.98
-0.52	0.31	1.55	52.98
-0.51	0.38	1.48	52.98
-0.50	0.43	1.44	52.98
-0.50	0.47	1.41	52.98
-0.47	0.51	1.33	52.98
-0.45	0.55	1.28	52.98
-0.44	0.57	1.24	52.98
-0.43	0.58	1.22	52.98
-0.43	0.59	1.21	52.98
-0.45	0.42	1.29	44.77
-0.47	0.31	1.34	40.34
-0.48	0.23	1.37	37.79
-0.48	0.19	1.40	36.26
-0.49	0.16	1.41	35.32
-0.49	0.14	1.42	34.72
-0.46	-0.23	1.57	34.35
-0.44	-0.46	1.66	34.10
-0.42	-0.62	1.72	33.95
-0.41	-0.72	1.76	33.85
-0.41	-0.78	1.78	33.78
-0.39	-1.03	1.77	33.74
-0.38	-1.18	1.76	33.71
-0.37	-1.28	1.75	33.69
-0.36	-1.35	1.75	33.68
-0.36	-1.39	1.75	33.67
-0.40	-1.36	1.50	33.67
-0.43	-1.34	1.34	33.67
-0.45	-1.32	1.24	33.66
-0.46	-1.31	1.18	33.66
-0.47	-1.30	1.13	33.66
-0.51	-1.29	1.10	33.66
-0.53	-1.28	1.07	33.66
-0.55	-1.28	1.06	33.66
-0.56	-1.28	1.05	33.66
-0.57	-1.27	1.04	33.66
-0.57	-1.27	1.04	33.66
-0.56	-1.28	1.22	33.66
-0.55	-1.28	1.34	33.66
-0.55	-1.28	1.42	33.66
-0.54	-1.28	1.47	33.66
-0.54	-1.28	1.50	33.66
-0.49	-1.17	1.52	27.52
-0.46	-1.09	1.52	24.37
-0.44	-1.04	1.53	22.60
-0.43	-1.01	1.53	21.54
-0.42	-0.99	1.54	20.90
-0.42	-0.81	1.36	20.49
-0.41	-0.69	1.24	20.24
-0.41	-0.62	1.17	20.07
-0.41	-0.57	1.12	19.97
-0.41	-0.54	1.09	19.90
-0.41	-0.52	1.07	19.85
-0.41	-0.42	0.97	19.82
-0.41	-0.36	0.90	19.81
-0.41	-0.32	0.86	19.79
-0.41	-0.30	0.83	19.79
-0.41	-0.28	0.81	19.78
-0.40	-0.29	0.88	19.78
-0.39	-0.29	0.92	19.78
-0.39	-0.29	0.95	19.77
-0.38	-0.30	0.96	19.77
-0.38	-0.30	0.97	19.77
-0.37	-0.30	0.98	19.77
-0.36	-0.31	0.98	19.77
-0.35	-0.31	0.98	19.77
-0.35	-0.31	0.98	19.77
-0.35	-0.31	0.98	19.77
-0.34	-0.32	0.98	19.77
-0.29	-0.33	0.91	19.77
-0.26	-0.34	0.86	19.77
-0.24	-0.35	0.83	19.77
-0.23	-0.35	0.81	19.77
-0.22	-0.36	0.80	19.77
-0.15	-0.36	0.70	19.77
-0.11	-0.36	0.64	19.77
-0.08	-0.36	0.59	19.77
-0.06	-0.36	0.57	19.77
-0.05	-0.36	0.55	19.77
0.01	-0.32	0.43	19.11
0.05	-0.30	0.36	18.70
0.08	-0.29	0.31	18.43
0.10	-0.28	0.28	18.26
0.11	-0.27	0.26	18.15
0.12	-0.27	0.24	18.08
0.14	-0.15	0.06	18.03
0.15	-0.07	-0.06	18.00
0.16	-0.02	-0.14	17.98
0.17	0.01	-0.19	17.97
0.17	0.03	-0.22	17.96
0.16	0.10	-0.50	17.96
0.16	0.15	-0.68	17.96
0.15	0.18	-0.80	17.95
0.15	0.20	-0.88	17.95
0.15	0.21	-0.93	17.95
0.10	0.19	-1.23	17.95
0.07	0.18	-1.43	17.95
0.05	0.17	-1.56	17.95
0.03	0.17	-1.65	17.95
0.03	0.16	-1.70	17.95
0.02	0.16	-1.74	17.95
0.04	0.14	-1.93	17.95
0.06	0.13	-2.05	17.95
0.07	0.12	-2.14	17.95
0.08	0.11	-2.19	17.95
0.08	0.11	-2.22	17.95
0.14	0.07	-2.41	17.95
0.18	0.04	-2.53	17.95
0.21	0.02	-2.61	17.95
0.22	0.01	-2.67	17.95
0.23	-0.00	-2.70	17.95
0.34	-0.01	-2.93	19.64
0.41	-0.02	-3.08	20.82
0.46	-0.02	-3.18	21.62
0.49	-0.02	-3.24	22.15
0.51	-0.02	-3.29	22.51
0.58	0.16	-3.66	22.74
0.63	0.27	-3.90	22.90
0.66	0.35	-4.06	23.00
0.68	0.40	-4.16	23.06
0.69	0.43	-4.23	23.10
0.70	0.45	-4.27	23.13
0.72	0.74	-4.30	23.15
0.73	0.93	-4.32	23.16
0.73	1.06	-4.33	23.17
0.74	1.14	-4.34	23.17
0.74	1.19	-4.35	23.18
0.63	1.38	-4.35	23.18
0.56	1.51	-4.35	23.18
0.51	1.59	-4.35	23.18
0.48	1.64	-4.35	23.18
0.46	1.68	-4.35	23.18
0.32	1.60	-4.35	23.18
0.23	1.54	-4.35	23.18
0.17	1.51	-4.35	23.18
0.13	1.49	-4.35	23.18
0.10	1.47	-4.36	23.18
0.09	1.46	-4.36	23.18
-0.04	1.14	-4.36	23.18
-0.12	0.94	-4.36	23.18
-0.17	0.80	-4.36	23.18
-0.20	0.72	-4.36	23.18
-0.23	0.66	-4.36	23.18
-0.06	0.53	-4.36	33.63
0.05	0.45	-4.36	47.12
0.13	0.40	-4.36	61.66
0.17	0.36	-4.36	74.38
0.20	0.34	-4.36	83.85
0.39	0.63	-4.36	90.30
0.50	0.83	-4.36	94.53
0.58	0.95	-4.36	97.27
0.63	1.03	-4.36	99.04
0.66	1.09	-4.36	100.18
0.69	1.12	-4.36	100.92
0.60	1.36	-4.36	101.40
0.54	1.52	-4.36	101.72
0.50	1.63	-4.36	101.92
0.48	1.69	-4.36	102.05
0.46	1.74	-4.36	102.13
0.40	1.55	-4.30	102.19
0.36	1.42	-4.26	102.22
0.34	1.34	-4.24	102.25
0.32	1.29	-4.22	102.26
0.31	1.25	-4.21	102.27
0.40	0.92	-3.68	102.28
0.47	0.70	-3.33	102.28
0.51	0.56	-3.10	102.29
0.53	0.46	-2.95	102.29
0.55	0.40	-2.85	102.29
0.57	0.18	-2.84	102.29
0.59	0.03	-2.83	102.29
0.59	-0.06	-2.82	102.29
0.60	-0.12	-2.82	102.29
0.61	-0.16	-2.81	102.29
0.55	-0.16	-3.14	102.29
0.51	-0.16	-3.36	102.29
0.48	-0.16	-3.50	102.29
0.47	-0.16	-3.59	102.29
0.46	-0.16	-3.65	102.29
0.45	-0.16	-3.69	102.29
0.34	0.03	-3.92	134.17
0.27	0.16	-4.07	148.86
0.22	0.24	-4.17	155.81
0.19	0.29	-4.24	159.48
0.17	0.33	-4.28	161.58
0.27	0.30	-3.91	162.83
0.34	0.29	-3.67	163.60
0.38	0.27	-3.52	164.09
0.41	0.27	-3.42	164.39
0.43	0.26	-3.35	164.59
0.51	0.09	-2.89	164.72
0.57	-0.01	-2.59	164.80
0.60	-0.09	-2.40	164.85
0.63	-0.13	-2.27	164.89
0.64	-0.16	-2.19	164.91
0.64	-0.32	-2.03	164.93
0.64	-0.42	-1.93	164.93
0.64	-0.49	-1.86	164.94
0.64	-0.53	-1.81	164.94
0.64	-0.56	-1.79	164.95
0.61	-0.51	-1.89	164.95
0.59	-0.47	-1.96	164.95
0.58	-0.45	-2.00	164.95
0.57	-0.44	-2.03	164.95
0.56	-0.43	-2.05	164.95
0.50	-0.30	-2.33	164.95
0.46	-0.21	-2.51	164.95
0.43	-0.16	-2.62	164.95
0.41	-0.12	-2.70	164.95
0.40	-0.10	-2.75	164.95
0.40	-0.08	-2.78	164.95
0.33	0.01	-2.96	168.97
0.29	0.07	-3.07	171.45
0.26	0.11	-3.15	173.01
0.25	0.14	-3.19	173.99
0.24	0.15	-3.23	174.63
0.27	0.15	-3.08	175.03
0.29	0.16	-2.99	175.29
0.30	0.16	-2.93	175.46
0.31	0.16	-2.89	175.57
0.32	0.16	-2.86	175.64
0.33	0.05	-2.65	175.69
